what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1400150419759
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400151313411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400155475907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400155483377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400155488059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400155503947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400155542991
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400204025348
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400204037368
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1400204037598
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1400204095388
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1400204095788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1400204096178
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1400204096588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1400204096988
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1400204097368
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1400204097738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1400204098128
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1400204098608
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400204105878
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.copyLineDown",1400204121238
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400204134048
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400204143968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400204222132
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1400204230252
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1400204299893
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400204302243
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400204309913
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1400204324243
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400204330813
opened,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1400204335043
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1400204335113
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400204339443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400204400515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400204406375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1400204406385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400204420535
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1400204421465
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400204430415
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1400204430425
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1400204519395
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1400204519425
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1400204519425
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400204544525
closed,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1400204544525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1400204551255
opened,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1400204676507
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1400204676667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400204692847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400204717137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400204719337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400204719357
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400204721068
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400204859878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400204860518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400204861428
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400204863788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400204869058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400205156154
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400205174234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400205183524
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400205184334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400205186184
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400205197044
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400205197514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400205228554
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400205237624
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1400205237634
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1400205271154
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.copyLineDown",1400205298254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1400205304064
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.copyLineDown",1400205307924
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineDown",1400205320854
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400205339064
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.copy.qualified.name",1400205344664
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1400205345654
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1400205347234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1400205351284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1400205358714
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1400205360284
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400205361674
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.copy.qualified.name",1400205365484
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1400205366504
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1400205368254
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400205369844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1400205371954
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1400205373004
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1400205373884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1400205376744
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1400205380254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1400205449525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400205456035
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400205464315
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1400205471085
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400205475325
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400205482075
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400205484565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400205488255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400205500125
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400205503465
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400205505885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400205531895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400205559845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400205564725
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400205569405
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400205573295
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400205578955
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400205579245
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400205580615
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400205580845
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400205585547
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400205603017
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400205603107
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400205603107
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400205604707
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400205604707
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1400205607007
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1400205640977
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400205658647
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400205662417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400205664597
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400205665007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400205672977
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1400205672987
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1400205676587
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1400205682017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1400205686417
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400205687247
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400205709297
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.copy.qualified.name",1400205711927
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1400205712937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1400205714317
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400205743839
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400205746940
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400205747130
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1400205749160
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400205749160
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400205756471
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400205786601
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1400205788871
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1400205790581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400205801501
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400205810231
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400206314807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400206321707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400206482389
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400206483889
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400206488139
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400206489859
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400206491649
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400206496669
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400206497219
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400206500839
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400206676199
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400206834005
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400206834415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400207001995
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1400207004045
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1400207005025
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1400207005785
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400207015285
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400207016495
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1400207022905
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400207023865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400207535046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400207536566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400207539686
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400207543306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209275094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209279304
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209317939
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400209321639
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400209323509
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400209323659
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400209336971
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209341621
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209344681
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400209350391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209352111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209372436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209382746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209384146
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209385016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209386956
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400209389376
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400209392466
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400209400366
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1400209403236
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400209417486
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400209420546
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400209437966
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400209438216
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400209449016
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209476832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209521285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209544385
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209546455
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400209548045
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209550655
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209563646
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400209566696
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400209576216
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400209580976
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400209594966
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400209596866
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400209596966
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400209641106
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400209665207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400209685987
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400209691757
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400209694197
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400209695147
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400209702707
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400209706197
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400209714487
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400209717467
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209733237
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209764331
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209765831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209767331
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209769341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209918477
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1400209922487
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1400209924237
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400209926617
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400209936717
