what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400231896990
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400231903320
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400231903540
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1400231907250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1400231908360
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400231920140
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400231920380
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1400231923210
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400231924780
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1400231926380
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1400231927900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400231929410
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400231933870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400231934600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400231934800
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1400231942010
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1400231942740
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1400231942800
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400231947600
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400231947820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1400231950550
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400231951720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400231951960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400231953270
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400231956150
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400231956750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400231957170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400231958280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400231958490
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400231959590
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400231963380
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1400231968230
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400231969320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400231974200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400231974460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400231976950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400231980762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400231981162
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400231984682
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400231985032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400231986372
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400231987952
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400231993782
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400231999382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400231999612
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400232008552
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400232012472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400232012614
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400232013764
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400232017876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400232018076
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400232019206
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1400232024406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400232025186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400232025656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400232026936
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400232027666
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400232027896
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1400232029606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400232039616
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400232212022
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400232220422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400232221392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400232221862
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1400232223492
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1400232223792
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1400232224062
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1400232230292
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400232230982
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400232231172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400232232502
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400232238812
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400232239970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400232243012
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400232249482
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400232253722
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400232254492
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1400232255252
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400232256172
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1400232256752
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400232262913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400232263973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400232267483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400232270633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400233444284
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233444914
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400233451684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400233452694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400233525879
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233526489
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233527979
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233532489
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233536319
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233547499
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233563169
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233563269
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400233590729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400233707385
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400233709365
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233711615
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233729905
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233729905
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233735335
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233742415
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233742415
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233744465
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233746565
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233749025
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233753365
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233753465
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400233791435
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400233798235
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400233833157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400233939957
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233954237
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400233957087
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400234086017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400234089107
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400234095687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400234097637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400234473576
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400234473856
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400234479568
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400234486318
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1400234486728
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400234494138
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400234499328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400234501411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400234542196
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400234542858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1400234551018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1400234555798
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1400234566530
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1400234569952
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400234576652
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1400234580562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400234598413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400234633623
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400234637993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400234641823
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400234648493
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400234659113
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400234677605
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400234680205
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400234685855
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400234692005
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400234703005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400234732182
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400234739454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400235309507
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400235310157
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400235311437
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400235312537
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400235327417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400235362521
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400235365791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400235393273
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400236163901
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400236164871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400236390397
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400236391367
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400236414258
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400236432768
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400236443108
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400236454358
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1400236458478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400236462708
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400236467058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400236468918
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.properties",1400236468938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400236470988
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400236476508
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1400236476528
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400236478198
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400236507788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400308535763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400308539743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400308552993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400308554033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400308563683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400308565583
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400308573495
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400308575825
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400308583015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400308601595
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1400308604285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400308609245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400308611036
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400308611046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400308620007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400309137313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400309137413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400309138713
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400309140773
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1400309148263
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1400309148463
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1400309148643
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1400309148933
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1400309149213
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1400309149513
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1400323015923
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1400323015923
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1400323015943
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1400323015983
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1400323016023
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1400323016043
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1400323016073
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1400323016093
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1400323016103
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1400323016103
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1400323016143
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1400323016163
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1400323016213
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1400323016223
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1400323016223
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1400323016253
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1400323016343
