what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400228958280
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400228959110
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400228962430
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400228962500
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400228962500
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400228963620
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1400228983490
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400228984780
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1400228985650
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400228985970
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400228986740
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400228989440
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400228992320
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400229009790
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400229012720
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400229013800
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400229044230
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400229054140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1400229060730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400229062930
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400229074110
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400229078720
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400229083950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229084210
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229085970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400229122640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229122850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229124392
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1400229130822
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1400229132642
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400229133192
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229133362
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229134832
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229145622
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229151062
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400229346844
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1400229348414
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1400229361404
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1400229363184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1400229365624
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229400945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229402315
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229415075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229418915
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400229426155
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400229428987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400229433417
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400229439497
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400229444697
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229448667
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229452127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229462177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229474127
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1400229476247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400229479267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229479438
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229481088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229482728
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229482858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400229487178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229487368
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229488658
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229489088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229491278
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400229493808
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400229502178
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1400229510088
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400229513948
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229514168
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229515328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1400229543628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229543828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229545308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229546598
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400229564081
